time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-11-17 13:00:00,-1.0,-6.2,74.0,0.0,,260.0,59.0,,968.0,,
2021-11-17 14:00:00,-1.0,-5.0,80.0,0.0,,260.0,48.0,,969.0,,
2021-11-17 15:00:00,-0.8,-5.0,79.0,0.1,,260.0,46.4,,970.2,,
2021-11-17 16:00:00,-1.0,-6.2,74.0,0.1,,260.0,43.0,,970.0,,
2021-11-17 17:00:00,-1.0,-5.0,80.0,0.1,,260.0,39.0,,971.0,,
2021-11-17 18:00:00,-0.6,-5.199999999999999,77.0,0.0,,250.0,44.6,,972.2,,
2021-11-17 19:00:00,-1.0,-5.0,80.0,0.0,,260.0,44.0,,971.0,,
2021-11-17 20:00:00,-1.0,-3.8,86.0,0.0,,250.0,39.0,,972.0,,
2021-11-17 21:00:00,-0.7,-5.3,77.0,0.0,,250.0,40.7,,972.9,,
2021-11-17 22:00:00,-1.0,-5.0,80.0,0.0,,250.0,37.0,,973.0,,
2021-11-17 23:00:00,-1.0,-5.0,80.0,0.0,,250.0,37.0,,973.0,,
2021-11-18 00:00:00,-1.1,-5.1,80.0,0.0,,260.0,31.7,,974.5,,
2021-11-18 01:00:00,-1.9,-6.9,75.0,0.0,,254.0,23.4,,975.2,,
2021-11-18 02:00:00,-1.9,-7.1,74.0,0.0,,254.0,24.1,,975.5,,
2021-11-18 03:00:00,-1.1,-6.699999999999999,72.0,0.0,,250.0,38.9,,975.1,,
2021-11-18 04:00:00,-2.3,-7.1,76.0,0.1,,253.0,24.8,,976.0,,
2021-11-18 05:00:00,-2.3,-6.8999999999999995,77.0,0.1,,251.0,24.1,,976.3,,
2021-11-18 06:00:00,-1.3,-6.5,74.0,0.0,,230.0,42.5,,975.9,,
2021-11-18 07:00:00,-1.9,-7.1,74.0,0.1,,235.0,25.6,,977.1,,
2021-11-18 08:00:00,-1.9,-6.9,75.0,0.0,,235.0,24.5,,977.6,,
2021-11-18 09:00:00,-1.4,-6.0,77.0,0.0,,230.0,29.5,,977.6,,
2021-11-18 10:00:00,-1.0,-6.2,74.0,0.0,,230.0,20.0,,977.0,,
2021-11-18 11:00:00,-1.0,-6.2,74.0,0.0,,220.0,20.0,,978.0,,
2021-11-18 12:00:00,-0.9,-6.1000000000000005,74.0,0.0,,200.0,24.1,,979.7,,
2021-11-18 13:00:00,-1.0,-6.2,74.0,0.0,,190.0,19.0,,980.0,,
2021-11-18 14:00:00,0.0,-6.2,69.0,0.0,,210.0,28.0,,980.0,,
2021-11-18 15:00:00,-0.4,-6.4,70.0,0.0,,220.0,27.7,,981.2,,
2021-11-18 16:00:00,0.0,-7.2,64.0,0.0,,200.0,22.0,,981.0,,
2021-11-18 17:00:00,0.0,-7.2,64.0,0.0,,210.0,20.0,,982.0,,
2021-11-18 18:00:00,-0.5,-8.7,59.0,0.0,,200.0,24.1,,982.8,,
2021-11-18 19:00:00,0.0,-8.2,59.0,0.0,,200.0,20.0,,982.0,,
2021-11-18 20:00:00,-1.0,-9.2,59.0,0.0,,190.0,17.0,,983.0,,
2021-11-18 21:00:00,-1.1,-8.9,61.0,0.0,,180.0,14.8,,983.7,,
2021-11-18 22:00:00,-1.0,-8.2,64.0,0.0,,180.0,11.0,,983.0,,
2021-11-18 23:00:00,-1.0,-7.2,69.0,0.0,,180.0,9.0,,983.0,,
2021-11-19 00:00:00,-1.3,-7.3,70.0,0.0,,250.0,7.6,,983.8,,
2021-11-19 01:00:00,-2.2,-7.4,74.0,0.0,,258.0,11.5,,983.5,,
2021-11-19 02:00:00,-2.2,-7.6000000000000005,73.0,0.0,,264.0,12.2,,983.1,,
2021-11-19 03:00:00,-1.5,-6.3,76.0,0.0,,280.0,11.2,,982.6,,
2021-11-19 04:00:00,-2.3,-8.1,71.0,0.0,,272.0,13.3,,982.3,,
2021-11-19 05:00:00,-2.3,-7.8999999999999995,72.0,0.0,,289.0,14.0,,981.6,,
2021-11-19 06:00:00,-2.2,-7.2,75.0,0.0,,300.0,18.4,,980.6,,
2021-11-19 07:00:00,-2.5,-7.7,74.0,0.0,,324.0,14.4,,979.9,,
2021-11-19 08:00:00,-2.0,-7.2,74.0,0.0,,330.0,20.0,,978.0,,
2021-11-19 09:00:00,-2.0,-7.0,75.0,0.0,,340.0,22.3,,978.1,,
2021-11-19 10:00:00,-2.0,-7.2,74.0,0.0,,360.0,26.0,,976.0,,
2021-11-19 11:00:00,-2.0,-4.8,86.0,0.0,,10.0,39.0,,975.0,,
2021-11-19 12:00:00,-2.0,-4.0,90.0,0.0,,10.0,31.7,,974.2,,
2021-11-19 13:00:00,-1.9,-5.9,80.0,0.1,,23.0,30.2,,973.8,,
2021-11-19 14:00:00,-2.0,-3.4,93.0,0.2,,20.0,46.0,,970.0,,
2021-11-19 15:00:00,-2.1,-2.1,100.0,0.5,,20.0,44.6,,968.9,,
2021-11-19 16:00:00,-2.0,-2.0,100.0,0.6,,20.0,65.0,,965.0,,
2021-11-19 17:00:00,-1.0,-1.0,100.0,0.9,,20.0,63.0,,963.0,,
2021-11-19 18:00:00,-0.9,-0.9,100.0,1.1,,20.0,50.0,,963.9,,
2021-11-19 19:00:00,0.0,0.0,100.0,0.9,,340.0,26.0,,964.0,,
2021-11-19 20:00:00,0.0,0.0,100.0,0.2,,260.0,43.0,,963.0,,5.0
2021-11-19 21:00:00,-0.7,-0.7,100.0,0.0,,250.0,44.6,,964.3,,
2021-11-19 22:00:00,0.0,0.0,100.0,0.1,,260.0,33.0,,964.0,,
2021-11-19 23:00:00,0.0,0.0,100.0,0.1,,260.0,35.0,,964.0,,
2021-11-20 00:00:00,-0.4,-0.4,100.0,0.0,,270.0,37.1,,964.6,,
2021-11-20 01:00:00,-1.1,-2.7,92.0,0.5,,284.0,29.2,,964.5,,
2021-11-20 02:00:00,-1.1,-3.3000000000000003,89.0,0.5,,281.0,29.9,,964.3,,
2021-11-20 03:00:00,-0.7,-0.7,100.0,0.2,,260.0,29.5,,964.6,,
2021-11-20 04:00:00,-1.2,-3.4000000000000004,89.0,0.3,,287.0,28.8,,963.6,,
2021-11-20 05:00:00,-1.4,-3.4,90.0,0.1,,292.0,28.1,,963.3,,
2021-11-20 06:00:00,-1.0,-1.0,100.0,0.3,,280.0,25.9,,964.0,,5.0
2021-11-20 07:00:00,-1.4,-3.4,90.0,0.2,,283.0,24.5,,962.7,,
2021-11-20 08:00:00,-1.2,-3.2,90.0,0.2,,279.0,23.0,,962.5,,
2021-11-20 09:00:00,-0.9,-0.9,100.0,0.4,,270.0,24.1,,963.9,,
2021-11-20 10:00:00,-1.4,-3.6,89.0,0.2,,284.0,13.3,,963.5,,
2021-11-20 11:00:00,-1.3,-3.3,90.0,0.2,,277.0,10.8,,963.5,,
2021-11-20 12:00:00,-1.3,-1.3,100.0,0.3,,270.0,9.4,,963.7,,
2021-11-20 13:00:00,-1.0,-1.0,100.0,0.2,,290.0,9.0,,963.0,,
2021-11-20 14:00:00,-1.0,-1.0,100.0,0.3,,110.0,20.0,,963.0,,
2021-11-20 15:00:00,-2.7,-2.7,100.0,0.3,,100.0,42.5,,963.3,,
2021-11-20 16:00:00,-2.0,-3.4,93.0,0.1,,90.0,39.0,,963.0,,
2021-11-20 17:00:00,-2.0,-3.4,93.0,0.1,,100.0,46.0,,963.0,,
2021-11-20 18:00:00,-2.7,-5.300000000000001,87.0,0.1,,100.0,48.2,,964.1,,
2021-11-20 19:00:00,-3.0,-4.4,93.0,0.1,,110.0,50.0,,964.0,,
2021-11-20 20:00:00,-3.0,-7.0,80.0,0.1,,100.0,52.0,,965.0,,
2021-11-20 21:00:00,-2.9,-6.5,82.0,0.0,,110.0,55.4,,965.7,,
2021-11-20 22:00:00,-3.0,-7.0,80.0,0.0,,100.0,57.0,,966.0,,
2021-11-20 23:00:00,-3.0,-7.0,80.0,0.0,,110.0,43.0,,967.0,,
2021-11-21 00:00:00,-3.3,-7.8999999999999995,77.0,0.0,,100.0,38.9,,969.0,,
2021-11-21 01:00:00,-3.5,-8.3,76.0,0.0,,127.0,16.9,,969.7,,
2021-11-21 02:00:00,-3.6,-8.6,75.0,0.0,,156.0,7.9,,970.4,,
2021-11-21 03:00:00,-3.6,-7.4,81.0,0.0,,220.0,5.4,,971.4,,
2021-11-21 04:00:00,-3.6,-7.800000000000001,79.0,0.0,,264.0,14.0,,971.7,,
2021-11-21 05:00:00,-2.6,-6.800000000000001,79.0,0.0,,268.0,23.0,,971.8,,
2021-11-21 06:00:00,-1.6,-6.6,75.0,0.2,,230.0,31.7,,971.0,,
2021-11-21 07:00:00,-2.2,-7.0,76.0,0.0,,245.0,28.8,,971.9,,
2021-11-21 08:00:00,-2.4,-7.800000000000001,73.0,0.0,,242.0,29.9,,972.4,,
2021-11-21 09:00:00,-2.3,-7.7,73.0,0.0,,241.0,31.3,,972.7,,
2021-11-21 10:00:00,-2.3,-7.8999999999999995,72.0,0.1,,241.0,31.7,,973.0,,
2021-11-21 11:00:00,-2.2,-7.8,72.0,0.1,,239.0,31.7,,973.2,,
2021-11-21 12:00:00,-1.6,-7.4,71.0,0.1,,230.0,37.1,,973.3,,
2021-11-21 13:00:00,-1.0,-8.2,64.0,0.1,,240.0,48.0,,972.0,,
2021-11-21 14:00:00,-1.0,-7.2,69.0,0.0,,240.0,43.0,,972.0,,
2021-11-21 15:00:00,-1.2,-6.4,74.0,0.0,,240.0,44.6,,973.3,,
2021-11-21 16:00:00,-1.0,-3.8,86.0,0.1,,250.0,44.0,,973.0,,
2021-11-21 17:00:00,-1.0,-6.2,74.0,0.1,,240.0,46.0,,973.0,,
2021-11-21 18:00:00,-1.0,-6.8,71.0,0.0,,240.0,44.6,,974.3,,
2021-11-21 19:00:00,-1.0,-6.2,74.0,0.0,,240.0,41.0,,974.0,,
2021-11-21 20:00:00,-1.0,-6.2,74.0,0.0,,250.0,41.0,,974.0,,
2021-11-21 21:00:00,-1.3,-7.3,70.0,0.0,,240.0,42.5,,975.3,,
2021-11-21 22:00:00,-2.0,-4.8,86.0,0.0,,250.0,37.0,,975.0,,
2021-11-21 23:00:00,-2.0,-3.4,93.0,0.0,,250.0,39.0,,975.0,,
2021-11-22 00:00:00,-2.0,-6.4,78.0,0.0,,250.0,33.5,,976.0,,
2021-11-22 01:00:00,-2.6,-8.6,70.0,0.0,,253.0,21.6,,976.3,,
2021-11-22 02:00:00,-2.6,-9.0,68.0,0.1,,250.0,20.9,,976.4,,
2021-11-22 03:00:00,-2.4,-7.199999999999999,76.0,0.1,,240.0,31.7,,976.5,,
2021-11-22 04:00:00,-2.7,-8.9,69.0,0.1,,247.0,21.6,,976.5,,
2021-11-22 05:00:00,-2.7,-9.100000000000001,68.0,0.1,,247.0,20.2,,976.6,,
2021-11-22 06:00:00,-2.7,-6.9,79.0,0.1,,240.0,27.7,,977.2,,
2021-11-22 07:00:00,-2.9,-8.7,71.0,0.1,,235.0,18.0,,977.4,,
2021-11-22 08:00:00,-3.0,-8.2,74.0,0.1,,228.0,16.9,,978.0,,
2021-11-22 09:00:00,-2.8,-7.6,76.0,0.0,,210.0,14.8,,978.6,,
2021-11-22 10:00:00,-2.7,-8.100000000000001,73.0,0.1,,224.0,19.4,,979.0,,
2021-11-22 11:00:00,-2.5,-8.3,71.0,0.1,,203.0,19.8,,979.6,,
2021-11-22 12:00:00,-1.7,-5.3,82.0,0.0,,150.0,14.8,,980.0,,
2021-11-22 13:00:00,-2.0,-6.0,80.0,0.0,,160.0,15.0,,980.0,,
2021-11-22 14:00:00,-2.0,-6.0,80.0,0.0,,130.0,13.0,,981.0,,
2021-11-22 15:00:00,-1.5,-5.5,80.0,0.0,,160.0,9.4,,982.3,,
2021-11-22 16:00:00,-3.0,-4.4,93.0,0.0,,240.0,19.0,,982.0,,
2021-11-22 17:00:00,-2.0,-7.2,74.0,0.0,,240.0,9.0,,983.0,,
2021-11-22 18:00:00,-1.1,-7.699999999999999,67.0,0.0,,300.0,5.4,,983.9,,
2021-11-22 19:00:00,-2.0,-7.2,74.0,0.0,,250.0,9.0,,984.0,,
2021-11-22 20:00:00,-1.0,-6.2,74.0,0.0,,250.0,9.0,,985.0,,
2021-11-22 21:00:00,-0.6,-7.6,65.0,0.0,,220.0,7.6,,985.7,,
2021-11-22 22:00:00,-1.0,-7.2,69.0,0.0,,281.0,4.0,,986.0,,
2021-11-22 23:00:00,-1.0,-7.2,69.0,0.0,,150.0,7.0,,986.0,,
2021-11-23 00:00:00,-1.9,-7.1,74.0,0.0,,170.0,7.6,,987.3,,
2021-11-23 01:00:00,-2.4,-8.4,70.0,0.0,,209.0,11.5,,987.7,,
2021-11-23 02:00:00,-2.5,-8.3,71.0,0.0,,216.0,12.2,,988.2,,
2021-11-23 03:00:00,-3.3,-4.1,96.0,0.0,,240.0,14.8,,988.5,,
2021-11-23 04:00:00,-2.4,-8.6,69.0,0.0,,237.0,12.6,,988.7,,
2021-11-23 05:00:00,-2.4,-8.8,68.0,0.0,,255.0,11.5,,988.8,,
2021-11-23 06:00:00,-3.2,-5.6,88.0,0.0,,0.0,0.0,,989.1,,
2021-11-23 07:00:00,-2.7,-8.9,69.0,0.0,,269.0,12.6,,989.0,,
2021-11-23 08:00:00,-2.6,-7.800000000000001,74.0,0.0,,263.0,15.5,,989.3,,
2021-11-23 09:00:00,-2.0,-5.6,82.0,0.0,,270.0,3.6,,989.8,,5.0
2021-11-23 10:00:00,-2.4,-7.6,74.0,0.0,,252.0,16.9,,989.5,,
2021-11-23 11:00:00,-2.2,-7.6000000000000005,73.0,0.0,,250.0,17.3,,989.5,,
2021-11-23 12:00:00,-2.0,-7.2,74.0,0.0,,250.0,18.4,,989.3,,
2021-11-23 13:00:00,-2.0,-6.0,80.0,0.0,,260.0,24.0,,988.0,,
2021-11-23 14:00:00,-1.0,-6.2,74.0,0.0,,250.0,24.0,,988.0,,
2021-11-23 15:00:00,-0.8,-5.3999999999999995,77.0,0.0,,250.0,22.3,,989.1,,
2021-11-23 16:00:00,-1.0,-5.0,80.0,0.0,,250.0,24.0,,988.0,,
2021-11-23 17:00:00,-1.0,-5.0,80.0,0.0,,250.0,13.0,,988.0,,
2021-11-23 18:00:00,-0.7,-5.3,77.0,0.0,,220.0,7.6,,989.6,,
2021-11-23 19:00:00,0.0,-2.8,86.0,0.0,,240.0,17.0,,989.0,,
2021-11-23 20:00:00,0.0,-2.8,86.0,0.0,,260.0,19.0,,989.0,,
2021-11-23 21:00:00,-0.4,-1.2000000000000002,96.0,0.0,,250.0,20.5,,989.8,,
2021-11-23 22:00:00,-1.0,-1.0,100.0,0.0,,250.0,20.0,,989.0,,5.0
2021-11-23 23:00:00,-1.0,-1.0,100.0,0.1,,250.0,20.0,,989.0,,
2021-11-24 00:00:00,-0.7,-0.7,100.0,0.1,,250.0,22.3,,989.8,,
2021-11-24 01:00:00,0.0,-1.4,93.0,0.1,,180.0,13.0,,989.0,,
2021-11-24 02:00:00,-1.0,-1.0,100.0,0.1,,250.0,13.0,,989.0,,
2021-11-24 03:00:00,-0.8,-1.4,97.0,0.1,,200.0,7.6,,990.3,,
2021-11-24 04:00:00,-1.4,-4.6,84.0,0.0,,205.0,5.4,,990.5,,
2021-11-24 05:00:00,-1.4,-4.6,84.0,0.0,,194.0,3.6,,990.6,,
2021-11-24 06:00:00,-1.7,-1.7,100.0,0.0,,120.0,14.8,,990.4,,
2021-11-24 07:00:00,-1.6,-4.0,88.0,0.1,,73.0,4.7,,990.7,,
2021-11-24 08:00:00,-1.8,-3.8,90.0,0.2,,78.0,12.2,,990.8,,
2021-11-24 09:00:00,-2.2,-6.2,80.0,0.2,,100.0,31.7,,991.0,,
2021-11-24 10:00:00,-2.2,-6.2,80.0,0.1,,81.0,19.8,,991.2,,
2021-11-24 11:00:00,-2.0,-6.0,80.0,0.0,,80.0,22.0,,991.0,,
2021-11-24 12:00:00,-2.4,-6.0,82.0,0.0,,80.0,18.4,,992.0,,
2021-11-24 13:00:00,-2.0,-6.0,80.0,0.0,,70.0,9.0,,991.0,,
2021-11-24 14:00:00,-1.9,-6.699999999999999,76.0,0.0,,73.0,17.6,,991.6,,
2021-11-24 15:00:00,-1.5,-6.3,76.0,0.0,,40.0,11.2,,992.2,,
2021-11-24 16:00:00,-1.0,-5.0,80.0,0.0,,20.0,19.0,,991.0,,
2021-11-24 17:00:00,-1.4,-6.800000000000001,73.0,0.0,,54.0,13.7,,991.8,,
2021-11-24 18:00:00,-1.5,-5.5,80.0,0.0,,20.0,25.9,,991.8,,
2021-11-24 19:00:00,-1.4,-7.0,72.0,0.0,,45.0,13.0,,992.0,,
2021-11-24 20:00:00,-1.0,-5.0,80.0,0.0,,20.0,20.0,,991.0,,
2021-11-24 21:00:00,-1.6,-6.199999999999999,77.0,0.0,,20.0,22.3,,992.1,,
2021-11-24 22:00:00,-1.0,-6.2,74.0,0.0,,20.0,9.0,,991.0,,
2021-11-24 23:00:00,-2.0,-7.2,74.0,0.0,,30.0,11.0,,992.0,,
2021-11-25 00:00:00,-2.4,-7.4,75.0,0.0,,30.0,13.0,,992.4,,
2021-11-25 01:00:00,-3.0,-5.8,86.0,0.0,,40.0,17.0,,992.0,,
2021-11-25 02:00:00,-2.0,-4.4,88.0,0.0,,50.0,6.5,,992.1,,
2021-11-25 03:00:00,-2.8,-5.6,86.0,0.0,,40.0,14.8,,992.4,,
2021-11-25 04:00:00,-2.2,-4.2,90.0,0.0,,59.0,6.5,,992.0,,
2021-11-25 05:00:00,-2.2,-4.2,90.0,0.0,,70.0,6.5,,991.9,,
2021-11-25 06:00:00,-2.2,-4.2,90.0,0.0,,110.0,9.4,,992.2,,
2021-11-25 07:00:00,-1.8,-4.2,88.0,0.0,,89.0,7.6,,991.6,,
2021-11-25 08:00:00,-1.5,-3.9,88.0,0.0,,99.0,7.2,,991.5,,
2021-11-25 09:00:00,-1.7,-3.3,92.0,0.0,,110.0,14.8,,992.3,,
2021-11-25 10:00:00,-1.3,-3.5,89.0,0.0,,113.0,7.9,,991.6,,
2021-11-25 11:00:00,-1.0,-3.2,89.0,0.0,,114.0,8.3,,991.4,,
2021-11-25 12:00:00,-0.8,-3.0,89.0,0.0,,120.0,11.2,,992.0,,
2021-11-25 13:00:00,0.0,-2.8,86.0,0.0,,60.0,9.0,,991.0,,
2021-11-25 14:00:00,0.0,-1.4,93.0,0.0,,130.0,9.0,,991.0,,
2021-11-25 15:00:00,0.7,-2.0999999999999996,86.0,0.1,,0.0,0.0,,991.4,,
2021-11-25 16:00:00,0.0,-1.4,93.0,0.1,,100.0,9.0,,990.0,,
2021-11-25 17:00:00,0.0,-1.4,93.0,0.0,,80.0,6.0,,990.0,,
2021-11-25 18:00:00,0.5,0.09999999999999998,98.0,0.0,,80.0,5.4,,990.5,,
2021-11-25 19:00:00,0.0,0.0,100.0,0.0,,10.0,24.0,,990.0,,5.0
2021-11-25 20:00:00,0.0,0.0,100.0,0.0,,360.0,28.0,,989.0,,5.0
2021-11-25 21:00:00,-0.2,-0.2,100.0,0.0,,360.0,22.3,,990.2,,5.0
2021-11-25 22:00:00,0.0,0.0,100.0,0.0,,350.0,19.0,,990.0,,5.0
2021-11-25 23:00:00,0.0,0.0,100.0,0.1,,360.0,24.0,,989.0,,5.0
2021-11-26 00:00:00,-0.4,-0.4,100.0,0.1,,330.0,20.5,,990.2,,5.0
2021-11-26 01:00:00,-0.2,-0.4,99.0,0.0,,310.0,18.0,,989.3,,
2021-11-26 02:00:00,-0.3,-0.3,100.0,0.0,,315.0,18.0,,989.3,,
2021-11-26 03:00:00,-0.9,-0.9,100.0,0.1,,310.0,18.4,,990.2,,5.0
2021-11-26 04:00:00,-0.5,-0.7,99.0,0.3,,325.0,20.5,,989.7,,
2021-11-26 05:00:00,-0.2,-0.4,99.0,0.4,,327.0,23.8,,989.4,,
2021-11-26 06:00:00,-0.5,-0.5,100.0,0.2,,360.0,31.7,,989.4,,
2021-11-26 07:00:00,-0.1,-0.30000000000000004,99.0,0.4,,330.0,23.8,,989.4,,
2021-11-26 08:00:00,0.1,-0.1,99.0,0.1,,325.0,22.3,,989.5,,
2021-11-26 09:00:00,-0.2,-0.2,100.0,0.2,,300.0,27.7,,990.4,,5.0
2021-11-26 10:00:00,0.1,-0.1,99.0,0.1,,294.0,23.4,,990.5,,
2021-11-26 11:00:00,0.1,-0.30000000000000004,98.0,0.0,,290.0,28.4,,991.0,,
2021-11-26 12:00:00,-0.5,-0.5,100.0,0.0,,290.0,27.7,,991.9,,5.0
2021-11-26 13:00:00,0.0,0.0,100.0,0.1,,300.0,28.0,,991.0,,5.0
2021-11-26 14:00:00,0.0,0.0,100.0,0.1,,300.0,28.0,,991.0,,
2021-11-26 15:00:00,0.0,0.0,100.0,0.0,,310.0,22.3,,992.6,,5.0
2021-11-26 16:00:00,0.0,0.0,100.0,0.0,,320.0,30.0,,992.0,,5.0
2021-11-26 17:00:00,1.0,1.0,100.0,0.0,,320.0,28.0,,992.0,,5.0
2021-11-26 18:00:00,0.7,0.7,100.0,0.0,,330.0,29.5,,992.4,,
2021-11-26 19:00:00,1.0,1.0,100.0,0.0,,340.0,33.0,,991.0,,
2021-11-26 20:00:00,1.0,1.0,100.0,0.0,,340.0,39.0,,991.0,,
2021-11-26 21:00:00,0.7,0.7,100.0,0.1,,340.0,48.2,,991.0,,
2021-11-26 22:00:00,1.0,1.0,100.0,0.3,,330.0,48.0,,990.0,,
2021-11-26 23:00:00,0.0,0.0,100.0,0.7,,340.0,46.0,,989.0,,5.0
2021-11-27 00:00:00,0.1,0.1,100.0,0.8,,340.0,48.2,,988.4,,5.0
2021-11-27 01:00:00,0.3,-0.10000000000000003,98.0,0.5,,342.0,37.1,,988.5,,
2021-11-27 02:00:00,0.3,-0.10000000000000003,98.0,0.6,,340.0,36.0,,987.8,,
2021-11-27 03:00:00,0.3,0.3,100.0,0.5,,320.0,42.5,,987.2,,5.0
2021-11-27 04:00:00,0.1,-0.1,99.0,0.7,,320.0,31.3,,987.2,,
2021-11-27 05:00:00,0.6,-0.20000000000000007,96.0,0.1,,311.0,27.7,,987.6,,
2021-11-27 06:00:00,0.1,0.1,100.0,0.0,,320.0,29.5,,988.9,,5.0
2021-11-27 07:00:00,0.6,-0.7999999999999999,93.0,0.2,,312.0,29.2,,988.9,,
2021-11-27 08:00:00,0.4,-0.9999999999999999,93.0,0.1,,313.0,30.2,,989.2,,
2021-11-27 09:00:00,0.3,0.3,100.0,0.3,,330.0,29.5,,989.5,,5.0
2021-11-27 10:00:00,0.5,-1.1,92.0,0.7,,317.0,32.4,,989.6,,
2021-11-27 11:00:00,0.6,-1.2000000000000002,91.0,0.0,,315.0,32.4,,989.6,,
2021-11-27 12:00:00,0.3,0.3,100.0,0.0,,300.0,37.1,,989.4,,5.0
2021-11-27 13:00:00,0.0,0.0,100.0,0.1,,300.0,35.0,,989.0,,5.0
2021-11-27 14:00:00,1.0,1.0,100.0,0.0,,300.0,35.0,,989.0,,5.0
2021-11-27 15:00:00,0.4,0.4,100.0,0.0,,290.0,31.7,,990.1,,5.0
2021-11-27 16:00:00,1.0,1.0,100.0,0.1,,290.0,35.0,,990.0,,5.0
2021-11-27 17:00:00,1.0,1.0,100.0,0.1,,290.0,41.0,,990.0,,5.0
2021-11-27 18:00:00,0.5,0.3,99.0,0.1,,280.0,44.6,,991.1,,5.0
2021-11-27 19:00:00,1.0,-0.3999999999999999,93.0,0.0,,280.0,43.0,,991.0,,
2021-11-27 20:00:00,0.0,0.0,100.0,0.0,,280.0,39.0,,992.0,,
2021-11-27 21:00:00,0.3,0.09999999999999998,99.0,0.2,,280.0,40.7,,992.5,,
2021-11-27 22:00:00,0.0,0.0,100.0,0.5,,280.0,48.0,,991.0,,5.0
2021-11-27 23:00:00,0.0,0.0,100.0,0.1,,280.0,50.0,,992.0,,5.0
2021-11-28 00:00:00,0.0,0.0,100.0,0.0,,280.0,48.2,,992.6,,5.0
2021-11-28 01:00:00,-0.2,-1.4,94.0,0.2,,282.0,34.9,,993.6,,
2021-11-28 02:00:00,0.0,-1.4,93.0,0.4,,281.0,33.8,,993.7,,
2021-11-28 03:00:00,-0.2,-0.2,100.0,0.2,,280.0,42.5,,993.0,,5.0
2021-11-28 04:00:00,-0.1,-1.3,94.0,0.0,,289.0,25.6,,993.5,,
2021-11-28 05:00:00,0.0,-1.0,95.0,0.0,,299.0,24.8,,993.5,,
2021-11-28 06:00:00,-0.2,-0.4,99.0,0.1,,290.0,27.7,,993.6,,
2021-11-28 07:00:00,0.0,-0.2,99.0,0.1,,317.0,22.3,,992.8,,
2021-11-28 08:00:00,0.4,-0.19999999999999996,97.0,0.0,,320.0,24.5,,992.3,,
2021-11-28 09:00:00,-0.2,-0.2,100.0,0.0,,340.0,24.1,,992.5,,5.0
2021-11-28 10:00:00,0.2,-0.2,98.0,0.2,,343.0,22.7,,990.9,,
2021-11-28 11:00:00,0.2,-0.2,98.0,0.6,,2.0,22.3,,989.3,,
2021-11-28 12:00:00,-0.2,-0.2,100.0,0.7,,20.0,24.1,,989.0,,
2021-11-28 13:00:00,0.0,0.0,100.0,0.6,,20.0,33.0,,987.0,,
2021-11-28 14:00:00,1.0,1.0,100.0,1.0,,20.0,33.0,,985.0,,5.0
2021-11-28 15:00:00,0.7,0.7,100.0,1.2,,20.0,35.3,,984.4,,5.0
2021-11-28 16:00:00,1.0,1.0,100.0,1.4,,10.0,41.0,,982.0,,
2021-11-28 17:00:00,1.0,1.0,100.0,0.7,,10.0,41.0,,981.0,,
2021-11-28 18:00:00,0.6,0.6,100.0,0.1,,10.0,42.5,,980.7,,5.0
2021-11-28 19:00:00,1.0,1.0,100.0,0.2,,10.0,37.0,,979.0,,5.0
2021-11-28 20:00:00,0.0,0.0,100.0,0.2,,10.0,35.0,,979.0,,
2021-11-28 21:00:00,0.2,0.2,100.0,0.6,,10.0,27.7,,978.7,,5.0
2021-11-28 22:00:00,0.0,0.0,100.0,0.7,,10.0,22.0,,977.0,,5.0
2021-11-28 23:00:00,0.0,0.0,100.0,0.8,,10.0,24.0,,976.0,,
2021-11-29 00:00:00,0.3,-0.7,95.0,0.6,,10.0,20.5,,975.7,,
2021-11-29 01:00:00,0.4,-0.4,96.0,0.8,,20.0,10.1,,973.6,,
2021-11-29 02:00:00,0.2,-0.6000000000000001,96.0,0.5,,9.0,13.3,,972.8,,
2021-11-29 03:00:00,-0.1,-0.1,100.0,0.6,,20.0,16.6,,973.6,,
2021-11-29 04:00:00,0.5,-0.5,95.0,0.6,,20.0,13.0,,972.5,,
2021-11-29 05:00:00,0.7,-0.30000000000000004,95.0,0.1,,12.0,16.6,,972.0,,
2021-11-29 06:00:00,0.1,0.1,100.0,0.0,,20.0,22.3,,971.7,,5.0
2021-11-29 07:00:00,0.7,-0.10000000000000009,96.0,0.0,,5.0,13.3,,971.3,,
2021-11-29 08:00:00,0.4,-0.19999999999999996,97.0,0.0,,32.0,11.9,,971.2,,
2021-11-29 09:00:00,0.0,0.0,100.0,0.1,,60.0,13.0,,971.3,,
2021-11-29 10:00:00,-0.1,-0.5,98.0,0.7,,87.0,15.1,,971.2,,
2021-11-29 11:00:00,-0.2,-1.0,96.0,1.5,,93.0,18.4,,971.3,,
2021-11-29 12:00:00,-0.9,-0.9,100.0,1.5,,100.0,37.1,,971.9,,
2021-11-29 13:00:00,-1.0,-1.0,100.0,0.4,,110.0,39.0,,972.0,,
2021-11-29 14:00:00,-1.0,-1.0,100.0,0.2,,100.0,41.0,,972.0,,
2021-11-29 15:00:00,-0.8,-2.2,93.0,0.1,,100.0,46.4,,972.9,,
2021-11-29 16:00:00,-1.0,-2.4,93.0,0.1,,100.0,46.0,,973.0,,
2021-11-29 17:00:00,-1.0,-2.4,93.0,0.2,,100.0,54.0,,973.0,,
